Class,File,Vertices,Faces,FaceType,Minx,Miny,Minz,Maxx,Maxy,Maxz
Car,D00767.obj,6864,8063,"Triangles",-1,-1,-1,1,-0.121802,-0.233585
Car,D00803.obj,6451,11907,"Triangles",-1,-1,-1,0.699028,1,0.90956
Car,D00865.obj,7542,10262,"Triangles",-1,-1,-1,1,-0.227039,-0.216035
Car,D00976.obj,9061,14640,"Triangles",-1,-1,-1,1,0.0961243,-0.209311
Car,m1488.obj,6299,11917,"Triangles",-1,-1,-1,0.144853,0.0143368,1
Car,m1489.obj,8932,17848,"Triangles",-1,-1,-1,0.010861,-0.00914323,1
Car,m1490.obj,7273,14376,"Triangles",-1,-1,-1,1,0.034583,-0.15263
Car,m1497.obj,6184,12292,"Triangles",-1,-1,-1,1,-0.363002,-0.330754
Car,m1499.obj,7732,16105,"Triangles",-1,-1,-1,-0.212206,-0.703787,1
Car,m1500.obj,7264,14500,"Triangles",-1,-1,-1,-0.152251,-0.250724,1
Car,m1502.obj,6374,9928,"Triangles",-1,-1,-1,1,-0.618093,0.0101789
Car,m1503.obj,6196,11487,"Triangles",-1,-1,-1,1,-0.59697,-0.624249
Car,m1504.obj,5200,10427,"Triangles",-1,-1,-1,-0.10428,-0.60483,1
Car,m1505.obj,5484,10052,"Triangles",-1,-1,-1,-0.228825,-0.609288,1
Car,m1506.obj,6517,12345,"Triangles",-1,-1,-1,0.132425,1,-0.468977
Car,m1508.obj,7282,16384,"Triangles",-1,-1,-1,1,-0.604979,-0.168575
Car,m1509.obj,5944,11856,"Triangles",-1,-1,-1,0.112666,-0.226277,1
Car,m1510.obj,6838,13885,"Triangles",-1,-1,-1,0.388754,-0.537627,1
Car,m1511.obj,5414,9856,"Triangles",-1,-1,-1,0.172849,-0.524612,1
Car,m1513.obj,6553,10649,"Triangles",-1,-1,-1,1,-0.133573,-0.422704
Car,m1514.obj,9331,18230,"Triangles",-1,-1,-1,-0.0904244,-0.503635,1
Car,m1515.obj,8191,16273,"Triangles",-1,-1,-1,-0.00766116,-0.550756,1
Car,m1516.obj,6139,12555,"Triangles",-1,-1,-1,-0.163061,1,-0.444617
Car,m1517.obj,6574,12684,"Triangles",-1,-1,-1,-0.128638,-0.370095,1
Car,m1519.obj,5741,10890,"Triangles",-1,-1,-1,-0.258709,-0.478324,1
Car,m1521.obj,6570,13104,"Triangles",-1,-1,-1,-0.185135,-0.485337,1
Car,m1522.obj,5398,10157,"Triangles",-1,-1,-1,-0.19316,-0.450552,1
Car,m1523.obj,6145,12270,"Triangles",-1,-1,-1,1,-0.306889,-0.148316
Car,m1524.obj,5187,10354,"Triangles",-1,-1,-1,-0.154451,-0.340672,1
Car,m1525.obj,5272,10749,"Triangles",-1,-1,-1,-0.104661,1,-0.304433
Car,m1526.obj,9114,18148,"Triangles",-1,-1,-1,-0.147263,-0.448678,1
Car,m1528.obj,9328,18702,"Triangles",-1,-1,-1,-0.264555,-0.46136,1
Car,m1529.obj,5572,10220,"Triangles",-1,-1,-1,-0.151518,-0.352278,1
Car,m1530.obj,7431,14612,"Triangles",-1,-1,-1,1,-0.423,-0.212
Car,m1531.obj,5168,10056,"Triangles",-1,-1,-1,1,-0.371503,-0.257505
Car,m1532.obj,6545,12960,"Triangles",-1,-1,-1,-0.100537,-0.217933,1
Car,m1535.obj,7589,14568,"Triangles",-1,-1,-1,-0.265567,-0.440102,1
Car,m1536.obj,8245,17137,"Triangles",-1,-1,-1,0.272638,1,0.000749469
Car,m1538.obj,6145,12270,"Triangles",-1,-1,-1,1,-0.472714,-0.173659
Car,m1542.obj,6395,11436,"Triangles",-1,-1,-1,-0.0523517,-0.325236,1
Car,m1543.obj,7966,15708,"Triangles",-1,-1,-1,1,-0.455642,-0.089718
Car,m1544.obj,7540,14251,"Triangles",-1,-1,-1,-0.0463825,-0.519883,1
Car,m1547.obj,5309,10560,"Triangles",-1,-1,-1,1,-0.491882,0.149874
Car,m1551.obj,9264,17081,"Triangles",-1,-1,-1,1,-0.49062,-0.107078
Car,m1553.obj,7206,13849,"Triangles",-1,-1,-1,1,-0.417893,-0.0572717
Car,m1555.obj,8303,14344,"Triangles",-1,-1,-1,1,-0.169996,-0.374117
Car,m1556.obj,8782,12163,"Triangles",-1,-1,-1,1,-0.912968,-0.632309
Car,m1559.obj,7803,14506,"Triangles",-1,-1,-1,-0.176427,0.0876182,1
Car,m1560.obj,5421,11054,"Triangles",-1,-1,-1,1,0.294962,0.379547
Car,m1561.obj,10392,20678,"Triangles",-1,-1,-1,0.0496104,0.00177681,1
Car,m1562.obj,6008,9909,"Triangles",-1,-1,-1,1,0.339094,0.325006
Car,m1563.obj,9007,17892,"Triangles",-1,-1,-1,0.418328,0.0073452,1
Cellphone,D00018.obj,7051,12941,"Triangles",-1,-1,-1,1,-0.189737,-0.443542
Cellphone,D00032.obj,5602,6685,"Triangles",-1,-1,-1,1,-0.0543529,-0.646104
Cellphone,D00079.obj,5053,7068,"Triangles",-1,-1,-1,1,-0.206287,-0.55355
Cellphone,D00152.obj,5505,3076,"Triangles",-1,-1,-1,-0.590134,1,-0.76155
Cellphone,D00192.obj,6278,12476,"Triangles",-1,-1,-1,1,-0.0997106,-0.681974
Cellphone,D00312.obj,7937,14494,"Triangles",-1,-1,-1,0.00389493,1,-0.921564
Cellphone,D00362.obj,7451,10371,"Triangles",-1,-1,-1,0.215407,1,-0.855041
Cellphone,D00369.obj,5562,11007,"Triangles",-1,-1,-1,1,-0.400637,-0.594292
Cellphone,D00440.obj,5945,11786,"Triangles",-1,-1,-1,1,-0.446636,-0.69067
Cellphone,D00542.obj,8092,23242,"Triangles",-1,-1,-1,1,-0.267268,-0.653845
Cellphone,D00554.obj,7411,2681,"Triangles",-1,-1,-1,1,-0.029594,-0.577489
Cellphone,D00559.obj,5608,10932,"Triangles",-1,-1,-1,1,-0.322518,-0.627338
Cellphone,D00902.obj,5492,10748,"Triangles",-1,-1,-1,1,0.0259664,-0.5366
Cellphone,D00979.obj,5608,10932,"Triangles",-1,-1,-1,1,-0.348979,-0.632277
Cellphone,D00997.obj,6514,12000,"Triangles",-1,-1,-1,1,-0.28837,-0.612062
Chess,D01017.obj,7008,14012,"Triangles",-1,-1,-1,1,0.254557,0.273403
Chess,D01019.obj,8718,17432,"Triangles",-1,-1,-1,-0.116482,1,-0.116528
Chess,D01021.obj,7234,14464,"Triangles",-1,-1,-1,1,0.0253788,0.0253788
Chess,D01043.obj,8556,17106,"Triangles",-1,-1,-1,-0.243455,1,-0.243455
Chess,D01045.obj,9946,19888,"Triangles",-1,-1,-1,-0.199907,1,-0.199907
Chess,D01049.obj,5052,10095,"Triangles",-1,-1,-1,-0.180886,1,-0.180886
Chess,D01053.obj,7421,14832,"Triangles",-1,-1,-1,0.333333,1,0.333333
Chess,D01099.obj,6013,12004,"Triangles",-1,-1,-1,0.272802,1,0.258013
Chess,D01105.obj,7082,14160,"Triangles",-1,-1,-1,-0.133221,1,-0.133221
Chess,D01112.obj,6718,13432,"Triangles",-1,-1,-1,-0.119396,1,-0.119396
Chess,D01123.obj,6812,13620,"Triangles",-1,-1,-1,-0.130659,1,-0.130659
Chess,D01126.obj,8546,17088,"Triangles",-1,-1,-1,0.039562,1,0.039562
Chess,D01138.obj,8718,17432,"Triangles",-1,-1,-1,1,-0.117087,-0.116104
Chess,D01145.obj,6812,13620,"Triangles",-1,-1,-1,1,-0.130717,-0.130672
Chess,D01171.obj,6598,13192,"Triangles",-1,-1,-1,0.307659,1,0.306987
Chess,D01186.obj,6778,13552,"Triangles",-1,-1,-1,0.0555094,1,0.0555094
Chess,m1589.obj,5720,11094,"Triangles",-1,-1,-1,0.99048,-0.523129,1
Chess,m1593.obj,6412,12498,"Triangles",-1,-1,-1,1,-0.492816,0.999985
Chess,m1595.obj,7583,14791,"Triangles",-1,-1,-1,1,-0.648139,1
Chess,m1596.obj,8401,16247,"Triangles",-1,-1,-1,0.124998,-0.734213,1
Chess,m1598.obj,6718,13432,"Triangles",-1,-1,-1,-0.119396,1,-0.119396
Chess,m1599.obj,6410,12816,"Triangles",-1,-1,-1,-0.107038,1,-0.107038
Chess,m1600.obj,8718,17432,"Triangles",-1,-1,-1,-0.116482,1,-0.116528
Chess,m1602.obj,9946,19888,"Triangles",-1,-1,-1,-0.199907,1,-0.199907
Chess,m1603.obj,8556,17106,"Triangles",-1,-1,-1,-0.243455,1,-0.243455
Chess,m1604.obj,5052,10095,"Triangles",-1,-1,-1,-0.180886,1,-0.180886
Chess,m1605.obj,7421,14832,"Triangles",-1,-1,-1,0.333333,1,0.333333
Chess,m1606.obj,6013,12004,"Triangles",-1,-1,-1,0.272802,1,0.258013
Chess,m1607.obj,8546,17088,"Triangles",-1,-1,-1,0.039562,1,0.039562
Chess,m1609.obj,6778,13552,"Triangles",-1,-1,-1,0.0555094,1,0.0555094
Chess,m1611.obj,7234,14464,"Triangles",-1,-1,-1,1,0.0253788,0.0253788
Chess,m1612.obj,8330,16696,"Triangles",-1,-1,-1,-0.159684,1,-0.159678
Chess,m1613.obj,7082,14160,"Triangles",-1,-1,-1,-0.133221,1,-0.133221
Chess,m1614.obj,6812,13620,"Triangles",-1,-1,-1,-0.130659,1,-0.130659
City,D01007.obj,5553,7899,"Triangles",-1,-1,-1,1,-0.270894,0.296942
City,D01010.obj,9639,19128,"Triangles",-1,-1,-1,0.53372,-0.327573,1
City,D01039.obj,7335,14004,"Triangles",-1,-1,-1,0.717688,-0.886706,1
City,D01056.obj,7982,14455,"Triangles",-1,-1,-1,0.807975,-0.0703011,1
City,D01091.obj,5623,10740,"Triangles",-1,-1,-1,0.000307202,-0.598368,1
City,D01092.obj,7205,12987,"Triangles",-1,-1,-1,1,-0.418265,1
City,D01101.obj,6517,3379,"Triangles",-1,-1,-1,0.168485,-0.0230127,1
City,D01103.obj,8279,15122,"Triangles",-1,-1,-1,0.749954,-0.662562,1
City,D01173.obj,5652,10839,"Triangles",-1,-1,-1,1,-0.919189,0.894737
City,D01195.obj,9429,4586,"Triangles",-1,-1,-1,1,-0.13542,0.970955
City,m1652.obj,8057,14504,"Triangles",-1,-1,-1,0.749954,-0.662562,1
City,m1660.obj,5652,10839,"Triangles",-1,-1,-1,1,-0.919189,0.894737
City,m1661.obj,7335,14004,"Triangles",-1,-1,-1,0.717688,-0.886707,1
City,m1664.obj,9473,18739,"Triangles",-1,-1,-1,0.53372,-0.327573,1
ClassicPiano,D00005.obj,9092,20640,"Triangles",-1,-1,-1,0.599702,0.965594,1
ClassicPiano,D00009.obj,5051,18006,"Triangles",-1,-1,-1,0.15373,1,0.254242
ClassicPiano,D00034.obj,7317,22314,"Triangles",-1,-1,-1,1,0.827632,-0.302673
ClassicPiano,D00120.obj,5763,12375,"Triangles",-1,-1,-1,1,0.546207,0.866276
ClassicPiano,D00190.obj,8676,24579,"Triangles",-1,-1,-1,0.724038,1,0.39689
ClassicPiano,D00254.obj,7233,19812,"Triangles",-1,-1,-1,0.323066,1,0.0104758
ClassicPiano,D00305.obj,7285,21501,"Triangles",-1,-1,-1,0.154741,1,-0.383039
ClassicPiano,D00561.obj,7766,21045,"Triangles",-1,-1,-1,0.359132,1,0.173977
ClassicPiano,D00579.obj,6044,19500,"Triangles",-1,-1,-1,0.164945,1,0.348143
ClassicPiano,D00789.obj,7045,23391,"Triangles",-1,-1,-1,0.211601,1,0.399015
ClassicPiano,D00811.obj,8265,18906,"Triangles",-1,-1,-1,0.58162,1,0.878367
ClassicPiano,D00845.obj,8301,18447,"Triangles",-1,-1,-1,0.646163,1,0.931889
ClassicPiano,D00967.obj,5614,11061,"Triangles",-1,-1,-1,1,0.449427,-0.10262
ClassicPiano,D00983.obj,8058,16662,"Triangles",-1,-1,-1,1,0.616369,-0.0824565
Computer,D01002.obj,6810,13547,"Triangles",-1,-1,-1,1,0.312846,0.357642
Computer,D01023.obj,5731,10959,"Triangles",-1,-1,-1,-0.205825,0.831456,1
Computer,D01026.obj,8586,17140,"Triangles",-1,-1,-1,1,0.41864,0.94856
Computer,D01028.obj,5158,9527,"Triangles",-1,-1,-1,1,-0.047057,0.471977
Computer,D01033.obj,6907,13508,"Triangles",-1,-1,-1,0.342773,0.311339,1
Computer,D01070.obj,5429,10722,"Triangles",-1,-1,-1,0.450661,-0.227511,1
Computer,D01071.obj,7127,14239,"Triangles",-1,-1,-1,0.645044,0.645036,1
Computer,D01072.obj,7381,14730,"Triangles",-1,-1,-1,0.864034,0.497928,1
Computer,D01073.obj,5933,11587,"Triangles",-1,-1,-1,1,0.782876,0.432812
Computer,D01085.obj,6785,13554,"Triangles",-1,-1,-1,0.428571,1,0.52381
Computer,D01098.obj,5248,10252,"Triangles",-1,-1,-1,1,0.52809,0.83648
Computer,D01100.obj,6907,13508,"Triangles",-1,-1,-1,0.342702,1,0.311325
Computer,D01102.obj,11920,23814,"Triangles",-1,-1,-1,0.271495,0.228151,1
Computer,D01128.obj,8650,16823,"Triangles",-1,-1,-1,0.903989,0.0697042,1
Computer,D01164.obj,6382,12686,"Triangles",-1,-1,-1,0.584181,-0.165474,1
Computer,D01185.obj,10973,21944,"Triangles",-1,-1,-1,0.862069,0.742768,1
Computer,m1764.obj,5248,10252,"Triangles",-1,-1,-1,1,0.52809,0.83648
Computer,m1766.obj,7127,14239,"Triangles",-1,-1,-1,0.645044,0.645036,1
Computer,m1767.obj,6810,13547,"Triangles",-1,-1,-1,1,0.312846,0.357642
Computer,m1769.obj,6785,13554,"Triangles",-1,-1,-1,0.428571,1,0.52381
Computer,m1770.obj,6907,13508,"Triangles",-1,-1,-1,0.342773,0.311339,1
Computer,m1772.obj,8650,16823,"Triangles",-1,-1,-1,0.904028,0.0697267,1
Computer,m1773.obj,5158,9527,"Triangles",-1,-1,-1,1,-0.047057,0.471977
Computer,m1774.obj,10400,20972,"Triangles",-1,-1,-1,0.857006,0.744829,1
Computer,m1775.obj,8586,17140,"Triangles",-1,-1,-1,1,0.41864,0.94856
Computer,m1776.obj,10973,21944,"Triangles",-1,-1,-1,0.862069,0.742768,1
Computer,m1777.obj,7381,14730,"Triangles",-1,-1,-1,0.864034,0.497928,1
ComputerKeyboard,D00116.obj,8683,19869,"Triangles",-1,-1,-1,1,-0.402421,-0.921612
ComputerKeyboard,D00127.obj,8848,19644,"Triangles",-1,-1,-1,-0.478261,1,-0.834134
ComputerKeyboard,D00278.obj,6596,16224,"Triangles",-1,-1,-1,1,-0.359581,-0.921643
ComputerKeyboard,D00420.obj,5536,6289,"Triangles",-1,-1,-1,-0.649111,1,-0.227488
ComputerKeyboard,D00493.obj,8260,21864,"Triangles",-1,-1,-1,0.0744433,1,-0.860266
ComputerKeyboard,D00569.obj,7026,15432,"Triangles",-1,-1,-1,-0.206897,1,-0.866674
ComputerKeyboard,D00600.obj,5593,18009,"Triangles",-1,-1,-1,1,-0.300459,-0.83824
ComputerKeyboard,D00654.obj,6528,18099,"Triangles",-1,-1,-1,-0.264382,1,-0.756526
ComputerKeyboard,D00673.obj,10356,22716,"Triangles",-1,-1,-1,1,-0.289362,-0.865716
ComputerKeyboard,D00692.obj,10977,44820,"Triangles",-1,-1,-1,1,-0.225482,-0.898934
ComputerKeyboard,D00905.obj,6673,18462,"Triangles",-1,-1,-1,-0.263923,1,-0.920312
ComputerKeyboard,D00990.obj,6974,19806,"Triangles",-1,-1,-1,1,-0.314286,-0.799946
Cup,D00035.obj,6231,12876,"Triangles",-1,-1,-1,0.999111,1,0.618335
Cup,D00067.obj,5383,10762,"Triangles",-1,-1,-1,1,-0.128478,-0.175274
Cup,D00174.obj,6126,12248,"Triangles",-1,-1,-1,1,0.251323,0.252597
Cup,D00206.obj,7010,13606,"Triangles",-1,-1,-1,1,0.925399,0.917126
Cup,D00214.obj,7799,15594,"Triangles",-1,-1,-1,1,0.623643,0.625285
Cup,D00270.obj,8355,16358,"Triangles",-1,-1,-1,1,-0.0253319,-0.0324212
Cup,D00328.obj,8110,15797,"Triangles",-1,-1,-1,1,-0.144315,-0.147773
Cup,D00457.obj,5436,10868,"Triangles",-1,-1,-1,1,-0.211753,-0.276038
Cup,D00463.obj,8430,16860,"Triangles",-1,-1,-1,1,0.574369,0.567291
Cup,D00519.obj,8196,15568,"Triangles",-1,-1,-1,1,-0.0443314,-0.0908635
Cup,D00550.obj,6873,11479,"Triangles",-1,-1,-1,1,0.157121,0.0430815
Cup,D00642.obj,6313,12290,"Triangles",-1,-1,-1,1,-0.405647,-0.405339
Cup,D00738.obj,5159,10042,"Triangles",-1,-1,-1,1,0.336845,0.232598
Cup,D00874.obj,5859,10874,"Triangles",-1,-1,-1,1,0.785098,0.783134
Cup,D00882.obj,5183,10362,"Triangles",-1,-1,-1,1,0.226457,0.159433
Cup,m494.obj,6450,12896,"Triangles",-1,-1,-1,-0.331579,-0.331579,1
Cup,m495.obj,8601,17150,"Triangles",-1,-1,-1,0.511688,1,0.508703
Cup,m496.obj,5416,10828,"Triangles",-1,-1,-1,0.294177,1,0.235832
Cup,m499.obj,7521,15000,"Triangles",-1,-1,-1,0.479796,0.479796,1
Cup,m500.obj,5915,11826,"Triangles",-1,-1,-1,0.967663,0.835499,1
Cup,m501.obj,6502,12860,"Triangles",-1,-1,-1,0.373764,1,0.373764
Cup,m526.obj,5974,11934,"Triangles",-1,-1,-1,1,0.334514,-1.19209e-07
DeskLamp,D00048.obj,6222,11042,"Triangles",-1,-1,-1,1,0.43927,0.571582
DeskLamp,D00147.obj,6483,12796,"Triangles",-1,-1,-1,1,0.0182302,-0.57933
DeskLamp,D00257.obj,8256,16462,"Triangles",-1,-1,-1,1,-0.0902115,-0.232643
DeskLamp,D00268.obj,5944,11824,"Triangles",-1,-1,-1,1,-0.614424,-0.728633
DeskLamp,D00330.obj,6789,5695,"Triangles",-1,-1,-1,1,-0.366904,-0.557015
DeskLamp,D00378.obj,7504,14986,"Triangles",-1,-1,-1,1,0.0564449,0.0195987
DeskLamp,D00435.obj,6295,12562,"Triangles",-1,-1,-1,1,0.0353863,-0.178288
DeskLamp,D00531.obj,6318,12582,"Triangles",-1,-1,-1,1,-0.424127,-0.591673
DeskLamp,D00547.obj,5709,11344,"Triangles",-1,-1,-1,1,-0.0894813,-0.0478793
DeskLamp,D00686.obj,5756,11297,"Triangles",-1,-1,-1,1,0.605315,-0.292171
DeskLamp,D00693.obj,8863,17640,"Triangles",-1,-1,-1,1,-0.284671,-0.373953
DeskLamp,D00698.obj,5281,10376,"Triangles",-1,-1,-1,1,0.0283415,-0.237532
DeskLamp,D00715.obj,5592,11172,"Triangles",-1,-1,-1,1,0.12882,0.0472168
DeskLamp,D00744.obj,5404,10365,"Triangles",-1,-1,-1,1,-0.452302,-0.552281
DeskLamp,D00776.obj,7332,14634,"Triangles",-1,-1,-1,1,-0.172085,-0.453925
DeskLamp,D00797.obj,7480,13639,"Triangles",-1,-1,-1,1,0.373687,-0.157503
DeskLamp,D00912.obj,7538,2512,"Triangles",-1,-1,-1,1,0.658262,-0.332575
DeskLamp,m603.obj,10116,20220,"Triangles",-1,-1,-1,0.175415,0.729577,1
DeskLamp,m604.obj,5444,10589,"Triangles",-1,-1,-1,0.419074,1,-0.724093
DeskLamp,m605.obj,5469,11176,"Triangles",-1,-1,-1,0.00437248,1,0.709194
DeskLamp,m606.obj,5974,11919,"Triangles",-1,-1,-1,0.712918,1,-0.0863432
DeskLamp,m608.obj,9025,17966,"Triangles",-1,-1,-1,0.547335,0.859347,1
DeskLamp,m609.obj,8419,16798,"Triangles",-1,-1,-1,-0.605128,0.464581,1
DeskLamp,m611.obj,7715,15456,"Triangles",-1,-1,-1,0.724242,1,-0.086459
DeskLamp,m613.obj,11486,22900,"Triangles",-1,-1,-1,1,0.914812,-0.425219
DeskLamp,m614.obj,6787,13586,"Triangles",-1,-1,-1,-0.218817,1,0.883617
DeskLamp,m615.obj,6726,13484,"Triangles",-1,-1,-1,0.765252,0.520703,1
DeskLamp,m616.obj,7064,14184,"Triangles",-1,-1,-1,0.575615,1,-0.120236
DeskPhone,D00118.obj,6221,9816,"Triangles",-1,-1,-1,1,0.577058,-0.475596
DeskPhone,D00135.obj,6514,12814,"Triangles",-1,-1,-1,1,0.500012,-0.590572
DeskPhone,D00154.obj,8623,6742,"Triangles",-1,-1,-1,1,0.332218,-0.702009
DeskPhone,D00220.obj,5677,11286,"Triangles",-1,-1,-1,1,0.592547,0.177995
DeskPhone,D00316.obj,6011,11293,"Triangles",-1,-1,-1,1,0.802026,-0.262994
DeskPhone,D00318.obj,5902,11672,"Triangles",-1,-1,-1,1,0.671942,0.0380325
DeskPhone,D00403.obj,6840,13480,"Triangles",-1,-1,-1,1,0.237008,0.328929
DeskPhone,D00486.obj,6545,13006,"Triangles",-1,-1,-1,1,0.313568,-0.222223
DeskPhone,D00511.obj,7837,14324,"Triangles",-1,-1,-1,1,-0.247444,-0.491772
DeskPhone,D00556.obj,7716,15368,"Triangles",-1,-1,-1,1,0.676465,-0.186948
DeskPhone,D00576.obj,6809,13057,"Triangles",-1,-1,-1,-0.628901,0.0319172,1
DeskPhone,D00680.obj,6392,12652,"Triangles",-1,-1,-1,1,0.73225,-0.468248
DeskPhone,D00706.obj,9500,3826,"Triangles",-1,-1,-1,1,-0.0538021,0.877544
DeskPhone,D00773.obj,5927,10547,"Triangles",-1,-1,-1,1,0.396256,-0.531393
DeskPhone,D00829.obj,5703,11358,"Triangles",-1,-1,-1,1,0.864796,-0.387164
DeskPhone,D00894.obj,7339,14596,"Triangles",-1,-1,-1,1,0.6329,0.0506625
DeskPhone,D00897.obj,6877,12646,"Triangles",-1,-1,-1,1,-0.000386238,-0.571765
DeskPhone,D00899.obj,9968,19844,"Triangles",-1,-1,-1,1,0.89064,-0.32195
DeskPhone,D00957.obj,7338,14194,"Triangles",-1,-1,-1,-0.574412,1,-0.994535
DeskPhone,D00958.obj,5865,6805,"Triangles",-1,-1,-1,1,0.786262,-0.249568
Door,D01029.obj,7025,14032,"Triangles",-1,-1,-1,0.0952694,1,-0.459063
Door,D01052.obj,7161,14284,"Triangles",-1,-1,-1,-0.655017,1,0.00771558
Door,D01058.obj,6130,12161,"Triangles",-1,-1,-1,0.0456736,1,-0.808891
Door,D01062.obj,9788,19572,"Triangles",-1,-1,-1,0.752495,1,-0.833421
Door,D01076.obj,8286,16592,"Triangles",-1,-1,-1,-0.0489854,1,-0.864912
Door,D01104.obj,5869,11768,"Triangles",-1,-1,-1,-0.0302485,1,-0.911545
Door,D01114.obj,5472,10892,"Triangles",-1,-1,-1,0.229945,1,-0.601036
Door,D01121.obj,8972,17928,"Triangles",-1,-1,-1,0.142857,1,-0.942857
Door,D01129.obj,6205,11358,"Triangles",-1,-1,-1,-0.0487453,1,-0.797909
Door,D01136.obj,7065,14026,"Triangles",-1,-1,-1,0.0989747,1,-0.800564
Door,D01139.obj,6120,12207,"Triangles",-1,-1,-1,-1.19209e-07,1,-0.933333
Door,D01141.obj,5047,9610,"Triangles",-1,-1,-1,-0.0287369,1,-0.768065
Door,D01143.obj,13564,27104,"Triangles",-1,-1,-1,0.117101,1,-0.889184
Door,D01155.obj,5179,10285,"Triangles",-1,-1,-1,0.9494,1,-0.719853
Door,D01158.obj,6442,12898,"Triangles",-1,-1,-1,0.140244,1,-0.788627
Door,D01167.obj,8816,17636,"Triangles",-1,-1,-1,0.243705,1,-0.833421
Door,D01177.obj,6030,11982,"Triangles",-1,-1,-1,-0.0508696,1,-0.862021
Door,D01194.obj,5738,11458,"Triangles",-1,-1,-1,-0.974055,1,0.0590464
Door,m1707.obj,7025,14032,"Triangles",-1,-1,-1,0.0952694,1,-0.459063
Door,m1708.obj,8972,17928,"Triangles",-1,-1,-1,0.142857,1,-0.942857
Door,m1710.obj,6242,12428,"Triangles",-1,-1,-1,0.0935221,1,-0.800004
Door,m1711.obj,7520,15036,"Triangles",-1,-1,-1,-0.378147,1,-0.833421
Door,m1712.obj,8286,16592,"Triangles",-1,-1,-1,-0.0489854,1,-0.864912
Door,m1714.obj,5869,11768,"Triangles",-1,-1,-1,-0.0302485,1,-0.911545
Door,m1715.obj,7161,14284,"Triangles",-1,-1,-1,-0.655017,1,0.00771558
Door,m1716.obj,5047,9610,"Triangles",-1,-1,-1,-0.0287369,1,-0.768065
Door,m1717.obj,6130,12161,"Triangles",-1,-1,-1,0.0456736,1,-0.808891
Door,m1718.obj,6205,11358,"Triangles",-1,-1,-1,-0.0487453,1,-0.797909
Door,m1720.obj,7065,14026,"Triangles",-1,-1,-1,0.0989747,1,-0.800564
Door,m1721.obj,6442,12898,"Triangles",-1,-1,-1,0.140244,1,-0.788627
Door,m1722.obj,5472,10892,"Triangles",-1,-1,-1,0.229945,1,-0.601036
Door,m1723.obj,9788,19572,"Triangles",-1,-1,-1,0.752495,1,-0.833421
Door,m1724.obj,8816,17636,"Triangles",-1,-1,-1,0.243705,1,-0.833421
Door,m1725.obj,5394,10730,"Triangles",-1,-1,-1,1,0.955206,-0.608886
Door,m1726.obj,5179,10285,"Triangles",-1,-1,-1,0.9494,1,-0.719853
Door,m1727.obj,5040,9964,"Triangles",-1,-1,-1,0.539114,1,-0.795905
Door,m1728.obj,6736,13226,"Triangles",-1,-1,-1,1,0.995766,-0.80099
Door,m1729.obj,8528,16948,"Triangles",-1,-1,-1,0.402815,1,-0.651434
Door,m1730.obj,8528,16948,"Triangles",-1,-1,-1,0.402815,1,-0.651434
Door,m1731.obj,5972,12080,"Triangles",-1,-1,-1,1,0.916876,-0.765552
Door,m1732.obj,6278,12531,"Triangles",-1,-1,-1,1,0.78797,-0.831562
Drum,D00115.obj,5244,10620,"Triangles",-1,-1,-1,1,0.815452,0.152863
Drum,D00189.obj,8931,20454,"Triangles",-1,-1,-1,0.12676,0.126761,1
Drum,D00193.obj,9756,27540,"Triangles",-1,-1,-1,0.365902,0.365902,1
Drum,D00298.obj,9040,24276,"Triangles",-1,-1,-1,0.171104,0.169302,1
Drum,D00308.obj,5979,12750,"Triangles",-1,-1,-1,1,1,0.47561
Drum,D00375.obj,8552,38037,"Triangles",-1,-1,-1,0.146407,1,0.367307
Drum,D00383.obj,9012,18666,"Triangles",-1,-1,-1,0.3,0.299994,1
Drum,D00404.obj,9534,24720,"Triangles",-1,-1,-1,0.614248,0.614248,1
Drum,D00551.obj,7272,15636,"Triangles",-1,-1,-1,-0.0952113,1,1
Drum,D00557.obj,6606,15078,"Triangles",-1,-1,-1,0.557257,1,0.979226
Drum,D00596.obj,7513,16017,"Triangles",-1,-1,-1,0.404742,0.404742,1
Drum,D00709.obj,7974,15876,"Triangles",-1,-1,-1,0.966836,0.832676,1
Drum,D00982.obj,6203,20052,"Triangles",-1,-1,-1,1,1,-0.501884
Fish,D00012.obj,7688,13862,"Triangles",-1,-1,-1,1,-0.112755,-0.280947
Fish,D00022.obj,7210,13120,"Triangles",-1,-1,-1,1,-0.107378,-0.457058
Fish,D00024.obj,7262,13292,"Triangles",-1,-1,-1,1,-0.36292,-0.411228
Fish,D00030.obj,7088,12960,"Triangles",-1,-1,-1,1,-0.264262,-0.552992
Fish,D00142.obj,5420,10030,"Triangles",-1,-1,-1,1,0.146182,-0.246771
Fish,D00165.obj,8016,14634,"Triangles",-1,-1,-1,1,-0.298271,-0.306926
Fish,D00251.obj,6930,12476,"Triangles",-1,-1,-1,1,0.309334,-0.0739858
Fish,D00293.obj,7154,13002,"Triangles",-1,-1,-1,1,0.0486799,-0.298025
Fish,D00351.obj,5372,9881,"Triangles",-1,-1,-1,1,0.0292821,-0.276624
Fish,D00398.obj,7064,12900,"Triangles",-1,-1,-1,1,-0.098076,-0.433982
Fish,D00450.obj,6706,12192,"Triangles",-1,-1,-1,1,-0.169808,-0.247474
Fish,D00535.obj,6524,11832,"Triangles",-1,-1,-1,1,0.0382748,-0.301715
