Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3bin0,A3bin1,A3bin2,A3bin3,A3bin4,A3bin5,A3bin6,A3bin7,A3bin8,A3bin9,A3bin10,A3bin11,A3bin12,A3bin13,A3bin14,A3bin15,A3bin16,A3bin17,A3bin18,A3bin19,D1bin0,D1bin1,D1bin2,D1bin3,D1bin4,D1bin5,D1bin6,D1bin7,D1bin8,D1bin9,D1bin10,D1bin11,D1bin12,D1bin13,D1bin14,D1bin15,D1bin16,D1bin17,D1bin18,D1bin19,D1bin20,D1bin21,D1bin22,D1bin23,D1bin24,D1bin25,D1bin26,D1bin27,D1bin28,D1bin29,D2bin0,D2bin1,D2bin2,D2bin3,D2bin4,D2bin5,D2bin6,D2bin7,D2bin8,D2bin9,D2bin10,D2bin11,D2bin12,D2bin13,D2bin14,D2bin15,D2bin16,D2bin17,D2bin18,D2bin19,D3bin0,D3bin1,D3bin2,D3bin3,D3bin4,D3bin5,D3bin6,D3bin7,D3bin8,D3bin9,D3bin10,D3bin11,D3bin12,D3bin13,D3bin14,D3bin15,D3bin16,D3bin17,D3bin18,D3bin19,D4bin0,D4bin1,D4bin2,D4bin3,D4bin4,D4bin5,D4bin6,D4bin7,D4bin8,D4bin9,D4bin10,D4bin11,D4bin12,D4bin13,D4bin14,D4bin15,D4bin16,D4bin17,D4bin18,D4bin19
"./test_objs/Apartment",D00780.obj,5.4735,-0.0111313,11701.8,-0.011279,1.89548,-0.0563041,23.3681,0.0732014,0.0994594,0.0939972,0.0966716,0.0782099,0.0656887,0.0635865,0.0627679,0.0633061,0.0684053,0.0595173,0.0411504,0.0335408,0.027625,0.0222763,0.0181153,0.0130202,0.00926229,0.00646216,0.00373626,0,0,0,0,0,0,0,0.00801068,0.00995266,0.0560748,0.15633,0.0887244,0.0944289,0.104139,0.0934579,0.0507343,0.0293725,0.0108023,0.00631145,0.00631145,0.0116519,0.00801068,0.0165069,0.0114092,0.0118946,0.0118946,0.0151717,0.0646923,0.10426,0.029858,0.0177861,0.0401817,0.0530943,0.0604921,0.050759,0.0455724,0.0549695,0.0604991,0.0888875,0.116301,0.0651687,0.0480837,0.0404398,0.0398317,0.0452663,0.0409198,0.0380175,0.0699122,0.0219466,0.00187122,0.00891381,0.0184389,0.0282846,0.0399426,0.0517654,0.0665891,0.075737,0.0878567,0.0925832,0.0894927,0.0823829,0.0742278,0.0535457,0.0398457,0.0405394,0.0448628,0.0457927,0.0426527,0.0156773,0.000869011,0.451186,0.208455,0.130413,0.0779897,0.0511368,0.0340287,0.0200768,0.0121339,0.00729288,0.0037705,0.00198818,0.00101738,0.000295789,0.000115932,4.65895e-05,2.60034e-05,1.84191e-05,3.25043e-06,4.33391e-06,1.08348e-06,
"./test_objs/Apartment",D00792.obj,8.23007,-0.00867404,65511.2,-0.00138984,1.94272,-0.106674,1.95043,0.0722137,0.0873765,0.0918517,0.0980857,0.0952947,0.085252,0.0735901,0.0645404,0.0556054,0.0500049,0.0434258,0.0387563,0.032542,0.0258926,0.022057,0.018862,0.014735,0.012441,0.0109892,0.00648401,0,0,0,0.0015083,0.00452489,0.0173454,0.0361991,0.0505279,0.0286576,0.040724,0.0527903,0.0490196,0.0550528,0.0641026,0.0271493,0.0429864,0.0625943,0.066365,0.0527903,0.0837104,0.0829563,0.0429864,0.0437406,0.0309201,0.0294118,0.0180995,0.0015083,0.0105581,0.0015083,0.00226244,0.0142273,0.0447863,0.0516963,0.0856007,0.0962894,0.0948774,0.10921,0.0995698,0.0959502,0.0793252,0.0672675,0.0504684,0.0411417,0.0275689,0.01937,0.0121618,0.00593628,0.00218357,0.00192038,0.000449324,0.0153935,0.0340457,0.0586614,0.0791379,0.0974459,0.10957,0.112895,0.108783,0.0997693,0.0846146,0.0682981,0.0513368,0.0348364,0.021511,0.0126381,0.00644927,0.00289183,0.00125885,0.000395844,6.71799e-05,0.746118,0.132338,0.0600676,0.0306153,0.015281,0.00763068,0.00388285,0.00199151,0.000975612,0.000483451,0.000290724,0.000136107,9.5819e-05,5.11761e-05,1.95993e-05,1.30662e-05,3.26656e-06,3.26656e-06,2.17771e-06,1.08885e-06,
"./test_objs/Apartment",D00859.obj,9.09221,0.166685,239.201,0.106016,1.90564,1.53202,14.7826,0.0731123,0.103422,0.11283,0.111873,0.0923129,0.0770697,0.0679652,0.0570306,0.0487811,0.0429813,0.037765,0.0337053,0.0304677,0.027322,0.024577,0.0209015,0.0165723,0.0116461,0.00689555,0.00276979,0,0,0,0,0,0,0,0,0,0,0,0,0.00508351,0.0123457,0.02687,0.0210603,0.0689906,0.0348584,0.0486565,0.0522876,0.124909,0.211329,0.100944,0.0573711,0.0508351,0.0225127,0.0653595,0.0544662,0.037037,0.00508351,0.0231828,0.0352596,0.0388732,0.0530014,0.0751205,0.0915404,0.0964349,0.0918386,0.0977198,0.093841,0.069031,0.0596693,0.0474084,0.0389983,0.0329379,0.0199965,0.0138861,0.0126802,0.0073083,0.00127192,0.00908734,0.0284129,0.0447042,0.0667149,0.0831167,0.0889797,0.0941122,0.103521,0.106565,0.0938405,0.0862967,0.0697378,0.0529754,0.0330692,0.0205271,0.0104645,0.00467281,0.0019402,0.000981466,0.000279976,0.549744,0.182254,0.0956108,0.0570828,0.036713,0.0252875,0.0178397,0.0124786,0.00830528,0.005547,0.00360381,0.00234096,0.00141827,0.000833572,0.000461888,0.000255397,0.000133676,5.97737e-05,1.30415e-05,1.63019e-05,
"./test_objs/Apartment",D00860.obj,11.1252,0.0970235,1293.36,0.0533914,1.86123,2.50312,5.05375,0.0422311,0.0678818,0.0847559,0.0969567,0.102789,0.0987491,0.0874162,0.0784839,0.0696794,0.0630652,0.0561676,0.0436968,0.0327958,0.0246726,0.0178419,0.0121451,0.00839736,0.00551956,0.00401057,0.00274483,0,0,0,0.000100725,0,0.000100725,0.000100725,0.00020145,0.00125907,0.0549456,0.078062,0.0600322,0.0604855,0.0863215,0.0586221,0.0457293,0.0426068,0.0303183,0.0480459,0.0974517,0.117093,0.11256,0.075695,0.0222099,0.00639605,0.00151088,0,0,5.03626e-05,0.000100725,0.0136138,0.0215473,0.0374203,0.0437297,0.0534113,0.0644039,0.0728534,0.121607,0.125651,0.110115,0.0923636,0.065577,0.0474559,0.032286,0.0278837,0.0438527,0.0217483,0.00433926,0.000137008,4.00024e-06,0.00347353,0.0133458,0.0230562,0.0315431,0.040631,0.0528492,0.0672463,0.0796129,0.0915393,0.103575,0.109617,0.106124,0.0950324,0.0758662,0.0556146,0.0347394,0.0125511,0.00333953,0.000240158,3.09216e-06,0.369319,0.188513,0.135326,0.0993432,0.0712274,0.0498482,0.0331845,0.0216728,0.0136648,0.00826795,0.00477839,0.00227981,0.00126608,0.000667155,0.000329245,0.000150543,9.42248e-05,4.00726e-05,2.05778e-05,6.49826e-06,
"./test_objs/Apartment",D00869.obj,9.20144,-0.0113502,53470.1,-0.00364975,1.89819,-0.0491868,3.64933,0.0324852,0.0641227,0.0840318,0.0985311,0.106129,0.10199,0.0918992,0.0819405,0.0711733,0.0638886,0.0537937,0.0435824,0.0342754,0.0248839,0.0177064,0.0120398,0.00778072,0.00518199,0.00320304,0.00136124,0,0,0,0,0,0.00466626,0.0042605,0.0131873,0.00892676,0.020491,0.00689795,0.00568067,0.0160276,0.0231284,0.0298235,0.0348955,0.0474741,0.0572124,0.0703997,0.0616758,0.104078,0.133699,0.120714,0.0975857,0.054575,0.0452424,0.020491,0.0146074,0.000202881,0.00405762,0.00897679,0.0173465,0.0281206,0.0397289,0.0506191,0.0561952,0.0674104,0.0772854,0.090492,0.11493,0.111068,0.0859151,0.0676905,0.045076,0.034935,0.035051,0.0424434,0.0187857,0.00580716,0.00212342,0.00484924,0.0103358,0.0156657,0.0240306,0.0340994,0.0474487,0.0630607,0.0739699,0.0882062,0.0973148,0.10319,0.106296,0.101804,0.0851576,0.0634836,0.0433544,0.0241957,0.0110742,0.00223898,0.000223795,0.389591,0.205632,0.137344,0.0944461,0.0649447,0.042985,0.0272643,0.0169001,0.00989595,0.00543464,0.00298179,0.00153046,0.000706698,0.000192933,8.56276e-05,3.25168e-05,1.62584e-05,8.67115e-06,2.16779e-06,4.33557e-06,
"./test_objs/Apartment",D00921.obj,6.82968,0.000634979,6.98601e+06,0.00032987,1.7242,0.0085358,1.77888,0.0595407,0.0715174,0.0807317,0.0856774,0.0919292,0.0838045,0.0816872,0.0759323,0.0715556,0.061661,0.0543712,0.0450817,0.0355417,0.0272037,0.0207746,0.016436,0.0131024,0.0109666,0.00836385,0.00412111,0,0,0,0,0,0,0.00124601,0.00241414,0.071334,0.0546686,0.116969,0.145783,0.122732,0.166109,0.152558,0.0647146,0.0229733,0.00903356,0.00654155,0.0115256,0.0132388,0.00708668,0.00280352,0.00171326,0.00140176,0.00070088,0.0139397,0.0066973,0.000856631,0.00295927,0.0366177,0.0370407,0.0875065,0.101661,0.0865894,0.115588,0.107089,0.0929399,0.128946,0.103657,0.0471265,0.0198115,0.0121339,0.00738555,0.0100727,0.00415931,0.00115909,0.000229017,0.000236017,5.30039e-05,0.014602,0.045669,0.0668735,0.0776969,0.0891636,0.0999788,0.106979,0.109085,0.0958641,0.0848695,0.077769,0.0578327,0.0314392,0.0170217,0.0108677,0.00765308,0.00463948,0.00171764,0.000257749,2.06199e-05,0.628984,0.150295,0.0857926,0.0473588,0.0287755,0.0193469,0.0119255,0.00725022,0.00535127,0.00436659,0.00324326,0.00228458,0.00182745,0.00143964,0.000867686,0.000512379,0.000227483,0.000106159,3.89971e-05,6.49952e-06,
"./test_objs/Apartment",D00953.obj,14.0093,0.0560671,7733.59,0.0133717,1.78189,0.96632,2.76651,0.0483848,0.0722811,0.0950624,0.0862428,0.0913675,0.093022,0.0883121,0.0818568,0.0715869,0.0643611,0.0525408,0.0400696,0.0306776,0.0223924,0.0179826,0.0142186,0.0111869,0.00882471,0.00556509,0.00406421,0,0,0,0,0,0.00433005,0.0045706,0.00192446,0.00697618,0.00866009,0.0553284,0.0796247,0.0692807,0.0488333,0.135434,0.145538,0.115227,0.0832331,0.049555,0.100313,0.0459466,0.0242964,0.0144335,0.00216502,0.00384893,0,0,0,0.000240558,0.000240558,0.0155702,0.0308744,0.0539076,0.0978215,0.0828775,0.0721676,0.0759196,0.088442,0.140744,0.115117,0.0946226,0.0704401,0.0340152,0.0173217,0.00777411,0.00172847,0.000499135,9.90268e-05,4.00108e-05,1.80049e-05,0.0104448,0.0232433,0.0323411,0.0512546,0.0796032,0.0866754,0.100318,0.117075,0.11822,0.102497,0.0885701,0.0769,0.058498,0.0334045,0.0151974,0.00462885,0.000922057,0.000168116,3.40357e-05,4.12554e-06,0.520668,0.190385,0.116411,0.0721999,0.0426611,0.0252081,0.0150074,0.00817037,0.00433072,0.00241414,0.00131168,0.000669933,0.000329546,0.000119244,5.31177e-05,3.1437e-05,1.19244e-05,6.50421e-06,6.50421e-06,4.33614e-06,
"./test_objs/Apartment",m463.obj,8.68959,0.113813,447.879,0.0307286,1.06941,13.2351,4.70332,0.0618021,0.083,0.0870784,0.101885,0.0878193,0.0817977,0.072479,0.0691622,0.0664842,0.052471,0.0450428,0.0399912,0.035047,0.0309594,0.0252412,0.0193981,0.015394,0.0129049,0.00899886,0.00304331,0,0,0,0,0,0,0,0,0,0,0,0,0.000989609,0.00593765,0.0113805,0.0326571,0.0316675,0.0326571,0.0336467,0.0603662,0.0940129,0.112321,0.0846116,0.0945077,0.0816428,0.065809,0.0781791,0.107867,0.0618506,0.00989609,0.0162585,0.0353744,0.0456802,0.0570375,0.0686308,0.0748227,0.0912243,0.122915,0.101243,0.0867042,0.0608873,0.0435172,0.0444746,0.0448508,0.0433871,0.0379516,0.0178423,0.00596577,0.00112952,0.000103048,0.00448955,0.0242522,0.0513433,0.0798786,0.107046,0.128363,0.13762,0.132213,0.108553,0.0872999,0.058296,0.0372212,0.0234191,0.011755,0.00500983,0.00220709,0.000716428,0.00025395,5.88421e-05,3.09695e-06,0.689824,0.175115,0.0737719,0.0320012,0.0151715,0.00719723,0.00337312,0.00168548,0.00082046,0.000456415,0.000272762,0.000133664,6.52022e-05,4.99883e-05,4.0208e-05,9.78032e-06,8.69362e-06,1.0867e-06,1.0867e-06,2.17341e-06,
"./test_objs/Apartment",m464.obj,4.45677,0.0308023,824.976,0.37063,0.955465,1.02294,19.5369,0.0960982,0.137231,0.120218,0.0841692,0.0613605,0.0497789,0.0428742,0.0385415,0.036819,0.0365685,0.0352737,0.0338347,0.0343676,0.0363881,0.0371076,0.0361562,0.0331883,0.0261218,0.0173554,0.00654695,0,0,0,0.019759,0.0345783,0.0436145,0.0644578,0.0453012,0.0528916,0.0780723,0.0726506,0.0377108,0.0308434,0.0263855,0.0236145,0.0327711,0.0219277,0.0806024,0.0542169,0.0426506,0.049759,0.0503614,0.0168675,0.0179518,0.0231325,0.0115663,0.0156627,0.0161446,0.0162651,0.020241,0.0206327,0.0569653,0.10213,0.106632,0.105369,0.0917718,0.0729104,0.0688869,0.0611899,0.0514586,0.0503135,0.0528418,0.0427095,0.0337083,0.0305349,0.023427,0.0139148,0.00707791,0.00485063,0.00267535,0.0030977,0.0175179,0.0421191,0.0717751,0.0932033,0.111414,0.122784,0.126334,0.120068,0.102664,0.0747924,0.049058,0.0294519,0.0179922,0.010051,0.00487342,0.00197576,0.000671306,0.000143336,1.23743e-05,0.532999,0.212989,0.110904,0.0612468,0.0346916,0.0202834,0.0115176,0.00678967,0.00391541,0.00212455,0.00121557,0.000648957,0.000349938,0.000161427,8.23384e-05,5.20032e-05,1.73344e-05,8.6672e-06,1.0834e-06,1.0834e-06,
"./test_objs/Apartment",m465.obj,3.56085,0.038239,273.021,0.0991756,0.968553,5.71458,36.657,0.14683,0.141758,0.086376,0.0570815,0.0446954,0.0389093,0.0372461,0.0362825,0.0464669,0.0534126,0.0495807,0.0340023,0.0312135,0.0296225,0.0301229,0.0309401,0.0311372,0.0324176,0.027654,0.0142505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00599829,0.0299914,0.113967,0.127249,0.102828,0.0822622,0.0792631,0.2515,0.142245,0.0646958,0.0468067,0.0914543,0.105635,0.0821941,0.075563,0.0617006,0.0543111,0.0537679,0.0505374,0.0456131,0.0484024,0.0423996,0.0427358,0.0335105,0.0350902,0.0326511,0.0311154,0.0361027,0.0254608,0.00494829,0.00873339,0.0305797,0.0487338,0.0667134,0.0761104,0.0792877,0.0821772,0.0827572,0.0845589,0.0827128,0.0779524,0.0704274,0.0621873,0.0517079,0.0398198,0.0272734,0.017926,0.00853319,0.0016893,0.000118674,0.517257,0.186767,0.10834,0.0676177,0.0427847,0.0273568,0.0180082,0.0119125,0.00795975,0.00493253,0.00299793,0.0018402,0.00107635,0.000607614,0.000282107,0.000139968,7.26967e-05,2.92957e-05,1.19353e-05,6.51016e-06,
"./test_objs/AquaticAnimal",m53.obj,0.41369,0.00648904,14.8666,0.152471,0.958043,0.566743,69.5744,0.131013,0.130902,0.101447,0.0844095,0.0619146,0.0467936,0.0436035,0.0390229,0.0370851,0.0357688,0.0328889,0.0321272,0.0323107,0.0333363,0.0356595,0.034501,0.0320427,0.0285258,0.0199335,0.00671425,0,0,0.0035854,0.0184159,0.0387875,0.0544329,0.0499239,0.0530748,0.081269,0.0707301,0.0571491,0.0557366,0.0649174,0.0663299,0.0347132,0.0186332,0.0796393,0.0933833,0.0638309,0.0245002,0.021784,0.0272164,0.00201,0.00282486,0.00304216,0.00255324,0.00298783,0.00325945,0.00353107,0.00173837,0.0569285,0.124858,0.118192,0.100388,0.0860983,0.0707534,0.065211,0.0792999,0.0779678,0.0717334,0.0494441,0.0412346,0.0259996,0.0130958,0.00663341,0.00458928,0.0032872,0.00290118,0.00106607,0.00031802,0.0099731,0.0406036,0.0693644,0.0886622,0.0980231,0.100396,0.104906,0.10755,0.0937168,0.0782861,0.0636821,0.0491811,0.0371219,0.0274745,0.0181023,0.0091104,0.00290968,0.000679234,0.000216448,4.12282e-05,0.556197,0.176847,0.0979659,0.0611779,0.0403697,0.0269557,0.0169134,0.0106716,0.00613458,0.00333156,0.00174918,0.000885961,0.000406156,0.000220949,0.000102893,4.54895e-05,1.19139e-05,9.74774e-06,2.16616e-06,1.08308e-06,
"./test_objs/AquaticAnimal",m54.obj,0.528184,0.0112131,10.3622,0.148323,0.975641,0.733766,39.8946,0.131242,0.134721,0.0997021,0.0773864,0.0636803,0.0537698,0.0451963,0.0416625,0.0386576,0.0348425,0.0323478,0.0310902,0.031651,0.0338529,0.0355136,0.0387999,0.0338467,0.0248918,0.0134144,0.00373165,0,0.000110241,0.00237019,0.00347261,0.00909492,0.0177489,0.0272296,0.048837,0.0756807,0.100871,0.104454,0.0871458,0.0364899,0.040183,0.0449234,0.0663102,0.103517,0.0512623,0.0625069,0.050215,0.018741,0.0090398,0.00617352,0.0058428,0.00468526,0.00490574,0.00545695,0.00573255,0.00529159,0.00170874,0.0584383,0.120413,0.114201,0.118919,0.0926088,0.0731683,0.0612255,0.0561141,0.0514388,0.0602744,0.0616765,0.0421951,0.0251098,0.0210405,0.0164562,0.0110728,0.00641547,0.00518638,0.00302722,0.00101907,0.0111257,0.0507675,0.0818738,0.0980449,0.106225,0.10862,0.108983,0.105389,0.0957361,0.073294,0.0545276,0.0407488,0.0282935,0.0180718,0.0102743,0.00509798,0.00216659,0.000604007,0.000135025,2.16453e-05,0.56899,0.175778,0.0960382,0.0591852,0.0377942,0.0250077,0.0157219,0.00929231,0.00539298,0.0031812,0.00174928,0.000856768,0.000458171,0.000281618,0.00015489,6.39056e-05,3.03281e-05,1.08315e-05,9.74831e-06,2.16629e-06,
"./test_objs/AquaticAnimal",m55.obj,0.461479,0.00843798,12.2047,0.159828,0.963238,0.561212,55.0129,0.110698,0.117568,0.10028,0.0860811,0.0724033,0.0602253,0.0506849,0.0451499,0.0402498,0.0372412,0.0346788,0.0321885,0.0313495,0.0328595,0.0345716,0.0354508,0.0339542,0.0269988,0.013554,0.00381266,0,0,0.00205086,0.00640894,0.00928015,0.019073,0.0329676,0.0611669,0.0865976,0.0741386,0.0833162,0.0598852,0.0299938,0.0338392,0.136382,0.0963905,0.111516,0.0553733,0.0310193,0.0261998,0.0131768,0.00440935,0.00394791,0.00323011,0.00297375,0.00410172,0.00364028,0.00466571,0.00307629,0.00117925,0.0706033,0.176044,0.119358,0.0873923,0.065206,0.049508,0.0439367,0.0438337,0.0642659,0.0670591,0.048914,0.04895,0.0514701,0.0307259,0.015584,0.00689142,0.0049223,0.00349921,0.00152309,0.000313019,0.0170339,0.0677531,0.106199,0.108962,0.0992379,0.0901355,0.0915476,0.0986792,0.0899376,0.0706742,0.0525519,0.0379072,0.0270536,0.0186099,0.012242,0.0075295,0.0031561,0.000672037,9.27659e-05,2.47376e-05,0.58759,0.18209,0.0942993,0.0548955,0.0339715,0.0209879,0.0123145,0.00676502,0.0035869,0.00183682,0.00094552,0.000438062,0.000164815,6.28901e-05,3.25294e-05,1.30117e-05,4.33725e-06,1.08431e-06,0,1.08431e-06,
"./test_objs/AquaticAnimal",m56.obj,0.441398,0.00768674,12.8693,0.16413,0.963019,2.77813,58.308,0.146753,0.131493,0.0926808,0.0779357,0.0639493,0.0541192,0.0451676,0.0405113,0.0373728,0.0346601,0.0319329,0.0307513,0.0311555,0.0320505,0.0333929,0.0329805,0.0328691,0.0301966,0.0157783,0.00425002,0,0.0344056,0.247377,0.220884,0.105453,0.0686393,0.0135902,0.00533287,0.00533287,0.00567693,0.00653707,0.0232238,0.0462756,0.0467917,0.0287287,0.00481679,0.012214,0.0196112,0.0211595,0.0275245,0.0178909,0.0055049,0.00533287,0.00636504,0,0.0055049,0.00447273,0.00447273,0.00412868,0.00275245,0.0712212,0.179714,0.148456,0.0909418,0.0590229,0.0454714,0.0413757,0.0494882,0.0652651,0.0604552,0.0456284,0.0421708,0.0400974,0.0251517,0.0136385,0.0091967,0.00643819,0.00400574,0.00175632,0.000504093,0.0163591,0.0670277,0.106605,0.118636,0.106547,0.103765,0.106414,0.101696,0.0835404,0.0614268,0.0426906,0.0297564,0.0225406,0.0158445,0.00988167,0.00491505,0.00173151,0.000452729,0.000160879,9.28147e-06,0.601281,0.171483,0.0900577,0.0504685,0.0313209,0.0215818,0.0140439,0.00871813,0.00519901,0.00282331,0.00157152,0.000725066,0.00036741,0.000196169,9.32073e-05,3.57656e-05,1.62571e-05,9.75425e-06,3.25142e-06,4.33522e-06,
"./test_objs/AquaticAnimal",m57.obj,0.451986,0.00715779,15.9355,0.173769,0.960792,10.6296,83.8329,0.126323,0.124553,0.0981155,0.0895112,0.0735918,0.0586011,0.0505822,0.0440217,0.0414068,0.0412965,0.036179,0.0315676,0.0295598,0.0290063,0.0293104,0.0291454,0.0282549,0.0227952,0.0126458,0.00353225,0,0,0.00317847,0.0134555,0.033268,0.0435451,0.0491604,0.049955,0.0653176,0.0932881,0.0752768,0.0572125,0.0662711,0.062457,0.0306193,0.0182762,0.109763,0.0836468,0.0501139,0.0261694,0.0191768,0.0292949,0.00201303,0.00233088,0.00296657,0.00238385,0.00301955,0.00317847,0.00333739,0.00132436,0.0559772,0.131389,0.106712,0.0908332,0.0808026,0.0711201,0.0647387,0.0794095,0.0793605,0.0806296,0.0559162,0.0433585,0.0258515,0.0138968,0.00689139,0.00471827,0.00365821,0.00314518,0.00130307,0.000288016,0.012618,0.0489415,0.0773964,0.0942373,0.0981179,0.106711,0.117925,0.111797,0.086106,0.0662132,0.052585,0.0418244,0.0347702,0.0270243,0.0158174,0.00617089,0.00135333,0.000310245,7.31808e-05,8.24572e-06,0.503123,0.181393,0.105716,0.067891,0.0459441,0.0318523,0.0231329,0.0161975,0.0107048,0.00633537,0.00377371,0.00191827,0.000981337,0.000496084,0.000256707,0.000145143,8.66523e-05,3.46609e-05,1.19147e-05,6.49892e-06,
"./test_objs/AquaticAnimal",m58.obj,0.834278,0.0465108,2.37341,0.0215632,0.95611,4.30661,4.97882,0.0708098,0.0875472,0.0798627,0.0907249,0.0945282,0.0859982,0.0810879,0.0771653,0.0646483,0.0545165,0.046804,0.0392876,0.0323169,0.0265704,0.020438,0.0167021,0.0133189,0.00984861,0.00590626,0.00191826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111345,0.14916,0.14916,0.102941,0.0483193,0.0588235,0.0945378,0.191176,0.0945378,0.0209096,0.0445801,0.0574926,0.0530812,0.046899,0.0660078,0.0858201,0.103305,0.112924,0.0781577,0.0823767,0.066103,0.0592313,0.0515069,0.025296,0.0147074,0.0120196,0.0116909,0.00630645,0.00158438,0.00202534,0.0143341,0.0332293,0.0500411,0.0659025,0.0788597,0.0833638,0.0831677,0.0826769,0.0849513,0.0834623,0.0766216,0.0709212,0.0615083,0.052193,0.0385925,0.0227166,0.0108447,0.00381515,0.000772992,0.423134,0.189337,0.117774,0.0785886,0.0543523,0.0387345,0.0275016,0.0204286,0.015395,0.0109256,0.00790715,0.00563401,0.00400407,0.00283402,0.00168373,0.000954917,0.000535632,0.000185495,7.13444e-05,1.86593e-05,
"./test_objs/AquaticAnimal",m59.obj,6.17465,-0.129167,124.761,-0.364291,0.955249,-289.721,37.0603,0.162551,0.203669,0.111353,0.0554992,0.0106044,0.00600015,0.0138715,0.0243884,0.0553474,0.0975191,0.045852,0.0102178,0.00818374,0.00862023,0.0192291,0.0337564,0.0439974,0.0484089,0.0329898,0.00794112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139535,0.0930233,0.209302,0.209302,0.139535,0.162791,0.0232558,0.0232558,0.0427301,0.0657538,0.0507948,0.139669,0.150508,0.0120356,0.0864473,0.0891857,0.0600654,0.00659881,0.0850061,0.0698854,0.0079245,0.0241765,0.0699958,0,0.0173179,0.0156823,0.00371726,0.00250511,0.003241,0.00641149,0.023001,0.0496736,0.0693411,0.111383,0.14071,0.136156,0.130735,0.123714,0.0986191,0.0509427,0.029191,0.0144292,0.0086434,0.00238834,0.000814105,0,0.000497937,0.00010796,0.504816,0.277009,0.12806,0.0511098,0.0221056,0.00879777,0.00414985,0.00188054,0.00101728,0.000440944,0.000316735,0.000103094,0.000117999,0,3.22945e-05,0,2.11157e-05,1.49052e-05,0,7.45258e-06,
"./test_objs/AquaticAnimal",m60.obj,0.567547,0.0110519,13.2335,0.010066,0.957119,4.16243,29.5051,0.0914501,0.129298,0.107632,0.0877525,0.0711089,0.0581362,0.0492193,0.0450706,0.0423103,0.0402921,0.0376392,0.0358058,0.0348437,0.034659,0.0348933,0.0332179,0.0284942,0.0219742,0.0128716,0.00333118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186916,0.0953271,0.143302,0.137072,0.109657,0.114642,0.178193,0.219938,0.0267168,0.0813611,0.107368,0.100062,0.108696,0.102333,0.0928878,0.0747677,0.0551167,0.0479139,0.0424522,0.0415596,0.0332701,0.0263805,0.0207438,0.0160036,0.00969044,0.00754402,0.00427684,0.000855569,0.00286698,0.0185176,0.041784,0.0663516,0.0921265,0.115636,0.124375,0.120561,0.110822,0.0942189,0.0761981,0.0574388,0.0388705,0.0222873,0.0110941,0.00461443,0.00166483,0.000455453,0.000110507,7.22942e-06,0.563112,0.215672,0.106708,0.0539727,0.0275066,0.0144419,0.00765267,0.00451383,0.00275327,0.00162481,0.000877569,0.000549567,0.000293247,0.000156398,7.81992e-05,4.3444e-05,1.84637e-05,5.4305e-06,1.41193e-05,5.4305e-06,
"./test_objs/AquaticAnimal",m61.obj,0.4129,0.0114256,4.76785,0.0189663,0.970294,6.22948,23.8277,0.108133,0.156669,0.120144,0.0824901,0.0630656,0.0528753,0.0455252,0.0412169,0.0394561,0.0403443,0.0347183,0.0325626,0.0302136,0.0300453,0.0306859,0.0311687,0.0270045,0.020018,0.0105958,0.00306796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465116,0.181395,0.195349,0.12093,0.162791,0.162791,0.172093,0.0234549,0.0706601,0.120159,0.103109,0.0941964,0.0858978,0.0772346,0.0710579,0.0641267,0.0577491,0.0551038,0.0398862,0.0380115,0.0307749,0.0266789,0.0156597,0.0138021,0.00779419,0.00363588,0.00100768,0.003064,0.0222461,0.0547289,0.086049,0.110272,0.132368,0.145803,0.14155,0.121065,0.0840192,0.0495359,0.0259171,0.0132557,0.00615099,0.00231811,0.000913037,0.000380258,0.000180727,0.000137896,4.49206e-05,0.489196,0.234425,0.13101,0.0707378,0.0363849,0.0178102,0.00914825,0.00515444,0.00287434,0.00143327,0.00087354,0.000465146,0.000216994,0.000114617,6.56546e-05,3.78349e-05,1.66919e-05,1.89174e-05,1.00151e-05,6.67674e-06,
