Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3bin0,A3bin1,A3bin2,A3bin3,A3bin4,A3bin5,A3bin6,A3bin7,A3bin8,A3bin9,A3bin10,A3bin11,A3bin12,A3bin13,A3bin14,A3bin15,A3bin16,A3bin17,A3bin18,A3bin19,D1bin0,D1bin1,D1bin2,D1bin3,D1bin4,D1bin5,D1bin6,D1bin7,D1bin8,D1bin9,D1bin10,D1bin11,D1bin12,D1bin13,D1bin14,D1bin15,D1bin16,D1bin17,D1bin18,D1bin19,D1bin20,D1bin21,D1bin22,D1bin23,D1bin24,D1bin25,D1bin26,D1bin27,D1bin28,D1bin29,D2bin0,D2bin1,D2bin2,D2bin3,D2bin4,D2bin5,D2bin6,D2bin7,D2bin8,D2bin9,D2bin10,D2bin11,D2bin12,D2bin13,D2bin14,D2bin15,D2bin16,D2bin17,D2bin18,D2bin19,D3bin0,D3bin1,D3bin2,D3bin3,D3bin4,D3bin5,D3bin6,D3bin7,D3bin8,D3bin9,D3bin10,D3bin11,D3bin12,D3bin13,D3bin14,D3bin15,D3bin16,D3bin17,D3bin18,D3bin19,D4bin0,D4bin1,D4bin2,D4bin3,D4bin4,D4bin5,D4bin6,D4bin7,D4bin8,D4bin9,D4bin10,D4bin11,D4bin12,D4bin13,D4bin14,D4bin15,D4bin16,D4bin17,D4bin18,D4bin19
"./ResampledDatabase/HumanHead",D00487.obj,5.83213,0.0404536,1071.8,0.00793855,1.00353,0.157097,1.59519,0.0197567,0.0495773,0.0726989,0.0903999,0.100986,0.105898,0.105081,0.100432,0.0880195,0.0725061,0.0582164,0.0446886,0.0332505,0.0237082,0.0154484,0.00979484,0.00541855,0.00273814,0.00112474,0.00025567,0,0,0,0,0,0.00608477,0.0120646,0.0115401,0.0159463,0.0240243,0.0364037,0.0351448,0.0483634,0.0493076,0.0521402,0.0617919,0.0787872,0.0682963,0.0634704,0.0585397,0.0521402,0.0416492,0.0322073,0.0339908,0.030214,0.0353546,0.0288502,0.0309484,0.0391313,0.0536089,0.00490758,0.0141397,0.0227847,0.0312257,0.0394127,0.0474066,0.0556726,0.0648547,0.0739498,0.0828619,0.0929131,0.108669,0.118147,0.101263,0.0672,0.0373574,0.0219456,0.0101402,0.0042235,0.00092511,0.000875357,0.00305395,0.00871748,0.016472,0.0256699,0.036133,0.0475683,0.059415,0.0702276,0.0806741,0.0899081,0.0981462,0.102715,0.103739,0.0980905,0.0785739,0.0501696,0.0224293,0.00665642,0.000766066,0.257927,0.170295,0.12973,0.101739,0.0807394,0.0642066,0.050698,0.039853,0.0308777,0.0241326,0.0181761,0.0130092,0.00879232,0.00539433,0.00261159,0.00112436,0.000464692,0.000163563,4.44111e-05,2.05808e-05,
"./ResampledDatabase/HumanHead",D00488.obj,7.17552,0.0346639,2718.65,2.62182,1.01048,0.134761,1.9147,0.0382769,0.0750125,0.0911863,0.101426,0.101363,0.0948866,0.0899799,0.0823905,0.0701079,0.058981,0.0494492,0.0400885,0.0313835,0.0239704,0.0184554,0.0132776,0.00941639,0.00590264,0.00342302,0.00102278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230274,0.0742351,0.0549114,0.0797101,0.120934,0.113043,0.127536,0.147665,0.102899,0.0925926,0.0634461,0.00932462,0.0303643,0.0476343,0.0618148,0.0722626,0.0816302,0.08602,0.0832985,0.0811971,0.0793688,0.0800939,0.0813712,0.0811841,0.0611216,0.0300942,0.0164629,0.00998074,0.00427974,0.00179231,0.000704123,0.00108773,0.0107566,0.0301533,0.0541214,0.0763533,0.0912423,0.0986265,0.0978872,0.0931548,0.090601,0.0840375,0.0734397,0.0627882,0.0514758,0.0398335,0.0263364,0.0126414,0.0041478,0.00114753,0.000168056,0.534145,0.185031,0.100986,0.0621009,0.0408502,0.0267492,0.0180122,0.012032,0.007932,0.00511224,0.00308557,0.00185416,0.00103395,0.000581528,0.000275575,0.000128023,6.07566e-05,1.95289e-05,5.4247e-06,4.33976e-06,
"./ResampledDatabase/HumanHead",D00566.obj,5.49296,0.000379022,1.02009e+07,8.01214e-05,1.00721,0.00163936,1.71193,0.0298815,0.0548473,0.078755,0.0946945,0.105199,0.107651,0.102766,0.0940191,0.0809154,0.0658916,0.0522321,0.0413023,0.0307323,0.0224496,0.0157642,0.0104503,0.00631826,0.00367835,0.00187063,0.000581606,0.00229577,0.00746126,0.0110962,0.013392,0.0212359,0.0271666,0.0283145,0.0277406,0.0296537,0.0306103,0.0384542,0.0428544,0.0484025,0.108858,0.0728908,0.0388368,0.0376889,0.046872,0.0447676,0.063899,0.0462981,0.0378802,0.0277406,0.0246795,0.023723,0.0242969,0.0216185,0.0174096,0.0198967,0.0139659,0.0137107,0.0181396,0.0293808,0.0413942,0.050953,0.0623053,0.0701328,0.0801308,0.0951067,0.0988435,0.106644,0.114381,0.0919761,0.055785,0.0325924,0.0203,0.0111612,0.005081,0.00163632,0.000346068,0.00380866,0.0141394,0.02338,0.0313263,0.0400481,0.0512967,0.0646296,0.0770436,0.0886387,0.0968232,0.103273,0.105171,0.101257,0.0836739,0.0600165,0.0333044,0.0152326,0.00543917,0.00125511,0.000243391,0.34862,0.180306,0.125533,0.0937235,0.0704399,0.0535721,0.0398563,0.0293044,0.021477,0.0146923,0.00982925,0.0060577,0.00350246,0.00176751,0.00081811,0.000312487,0.000132373,3.90609e-05,1.41053e-05,2.17005e-06,
"./ResampledDatabase/HumanHead",D00578.obj,6.46766,0.0160559,9279.44,3.80136e-07,1.14759,0.0452668,2.41384,0.0248387,0.0591055,0.081339,0.0949321,0.102609,0.103428,0.0991704,0.0915609,0.0794277,0.0673119,0.0546343,0.0426309,0.032343,0.0243305,0.017352,0.0115652,0.00710326,0.00398979,0.00178355,0.000544343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00665381,0.0203725,0.0333,0.0458415,0.057853,0.0690214,0.0788945,0.0919621,0.106097,0.113316,0.0941654,0.0818619,0.0677432,0.0507081,0.0371555,0.0256071,0.0131756,0.0049456,0.00114314,0.000183022,0.000775296,0.00712509,0.0185308,0.0336089,0.0498674,0.0684487,0.0859537,0.0989781,0.111236,0.118008,0.118957,0.107492,0.0821566,0.0511448,0.0274014,0.0132141,0.00536521,0.00142584,0.000259807,5.0518e-05,0.40246,0.215529,0.137561,0.0914021,0.0605653,0.0396806,0.0241837,0.0139715,0.00753505,0.00396741,0.00184828,0.000781132,0.000301185,0.000121341,5.09198e-05,2.60016e-05,8.6672e-06,3.2502e-06,0,2.1668e-06,
"./ResampledDatabase/HumanHead",D00591.obj,6.14843,0.00770056,34657.3,0.000179168,1.10292,0.0271117,3.04412,0.0433064,0.0882991,0.100272,0.0984171,0.0899627,0.0844901,0.079591,0.0743226,0.068521,0.0602141,0.0504828,0.0418284,0.0338227,0.0267627,0.021287,0.0162187,0.0111711,0.00670616,0.00337474,0.000949918,0,0,0,0,0,0.00154859,0.00251645,0.00406504,0.00425861,0.00542005,0.00774293,0.0106465,0.011808,0.0149051,0.0197445,0.0261324,0.0373597,0.0391018,0.0400697,0.0516841,0.0629113,0.0917538,0.105304,0.0994967,0.125242,0.0892373,0.0543941,0.0425861,0.0321332,0.0199381,0.0150387,0.0422836,0.0603028,0.0690474,0.0769418,0.083623,0.0857594,0.0848512,0.0794802,0.0705286,0.0625322,0.0621121,0.0620281,0.0654667,0.0377988,0.0249655,0.011264,0.0039067,0.00155128,0.000518093,0.00305308,0.0211829,0.047346,0.0678844,0.0802885,0.0853244,0.0864936,0.0870896,0.0860389,0.0833529,0.0802132,0.074768,0.065783,0.0523519,0.0352914,0.0213489,0.0130259,0.00639899,0.00243236,0.000332014,0.505903,0.170729,0.102536,0.0688439,0.0472725,0.0337745,0.0234493,0.016334,0.0115031,0.00788038,0.00487322,0.00306893,0.0018108,0.000937367,0.000535328,0.00029909,0.000144127,6.82706e-05,3.03425e-05,7.58563e-06,
"./ResampledDatabase/HumanHead",D00610.obj,5.36644,0.0120084,9476.31,0.00203917,1.11772,0.056373,1.64596,0.0239307,0.0569911,0.0822989,0.100063,0.107304,0.109463,0.10321,0.0929964,0.0808074,0.0656641,0.0522814,0.0399069,0.0295423,0.0212806,0.0143238,0.0092647,0.0056085,0.0031573,0.00147402,0.000430868,0.000259157,0.00155494,0.0024188,0.00336904,0.00406012,0.00656531,0.00803386,0.00976158,0.0110574,0.0159813,0.0175363,0.0204734,0.018141,0.0209053,0.0215964,0.0243607,0.0329993,0.0455252,0.0563234,0.0535591,0.0580511,0.0670352,0.0709226,0.0776607,0.0736006,0.0704907,0.0657395,0.0691085,0.0604699,0.0124395,0.00771069,0.0240351,0.0373113,0.0549119,0.0732495,0.0852796,0.0996949,0.10919,0.118442,0.129906,0.105893,0.0725035,0.0429228,0.022304,0.01142,0.00386534,0.000801071,0.000293026,0.000156014,0.00011101,0.00108954,0.00849266,0.0235731,0.0425148,0.0627183,0.0810776,0.0975919,0.113293,0.123655,0.125735,0.116712,0.0972868,0.064919,0.0276488,0.00995432,0.0027821,0.000716397,0.000175234,4.63854e-05,1.75234e-05,0.429475,0.213104,0.13351,0.0874165,0.0566645,0.0358469,0.0215727,0.0120533,0.0061415,0.00266287,0.000969597,0.000364005,0.000131085,4.44173e-05,2.60004e-05,1.51669e-05,1.08335e-06,0,0,1.08335e-06,
"./ResampledDatabase/HumanHead",D00629.obj,6.92249,0.000286405,3.57582e+07,5.10408e-05,1.01319,0.000938616,1.24766,0.0279398,0.0590889,0.0813492,0.10009,0.106284,0.107505,0.103136,0.0926061,0.0802007,0.0666973,0.0527156,0.0394813,0.0295037,0.0205386,0.0133467,0.00892287,0.00548878,0.00308048,0.00155055,0.000474237,0,0,0,0,0,0,0,0,0.0128344,0.0169126,0.0291472,0.0434209,0.0326256,0.0259086,0.024949,0.0262684,0.0271081,0.0356243,0.0453401,0.0580545,0.0948783,0.105793,0.0723282,0.0762864,0.107953,0.081804,0.0707689,0.0107953,0.000599736,0.000599736,0.00636173,0.0181661,0.0281762,0.035451,0.0445411,0.053018,0.0623001,0.070466,0.0753926,0.0806682,0.0898782,0.0960229,0.0974771,0.096399,0.0652324,0.0431099,0.026248,0.00902703,0.00183621,0.000228026,0.0015289,0.00795999,0.0194696,0.0330338,0.0472455,0.0596427,0.0704244,0.0802082,0.0888744,0.0960632,0.101566,0.102054,0.0975179,0.0834711,0.0615036,0.0334245,0.0114281,0.00335575,0.00107425,0.000153612,0.364885,0.193662,0.12964,0.0926224,0.0678332,0.0498394,0.0355012,0.02532,0.0167468,0.0105484,0.00630672,0.00354286,0.00186677,0.000898174,0.00045938,0.000228606,6.71734e-05,2.27523e-05,6.50065e-06,2.16688e-06,
"./ResampledDatabase/HumanHead",D00653.obj,4.3784,0.00318819,73013.9,0.00117817,1.00518,0.0184244,2.43822,0.0264581,0.0605818,0.0865739,0.102139,0.108812,0.105337,0.0974939,0.0860018,0.0736211,0.0609714,0.0498412,0.0398542,0.0319949,0.0241016,0.0180401,0.0125343,0.00803867,0.00471001,0.00228027,0.000615425,0,0,0,0,0,0,0.00200025,0.00700088,0.00750094,0.00937617,0.0126266,0.0290036,0.0367546,0.0411301,0.0495062,0.0440055,0.0496312,0.0542568,0.0548819,0.0656332,0.0603825,0.0696337,0.0611326,0.0663833,0.0592574,0.0508814,0.0471309,0.0436305,0.0412552,0.0370046,0.00772205,0.0210969,0.0353028,0.0478845,0.0601812,0.0755873,0.0915525,0.106272,0.124167,0.134385,0.0989765,0.065868,0.0468334,0.0334866,0.022044,0.0137909,0.00778606,0.0044456,0.00207628,0.000541074,0.000849449,0.00538122,0.0143685,0.0261504,0.0403725,0.0549101,0.0698898,0.081711,0.0944043,0.103465,0.110543,0.111329,0.100072,0.0771369,0.0535709,0.0322677,0.0158169,0.00618943,0.00144324,0.000128861,0.33539,0.196608,0.137922,0.10164,0.0739449,0.053029,0.0369909,0.024982,0.0159277,0.00988965,0.00596001,0.00348543,0.0021333,0.00110944,0.000533053,0.00027086,0.00010401,5.30886e-05,1.84185e-05,8.66753e-06,
"./ResampledDatabase/HumanHead",D00690.obj,2.6287,0.000194529,4.24424e+06,1.40242e-06,1,0.00265586,1.26474,0.0703342,0.0721499,0.0750118,0.0693283,0.0853543,0.0972876,0.0953429,0.090556,0.0717496,0.059156,0.0496017,0.0428009,0.037915,0.0285701,0.0198762,0.0139038,0.0099288,0.00628185,0.00362013,0.00123078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431645,0.568355,0.0623593,0.0470545,0.0930388,0.0616242,0.0465714,0.0806436,0.113151,0.142559,0.130699,0.0796394,0.0356895,0.0312927,0.0232772,0.0199416,0.0155508,0.00960274,0.00485388,0.00197936,0.000445081,2.70049e-05,0.0413901,0.0978887,0.0991273,0.0886431,0.115041,0.117429,0.104461,0.107211,0.107275,0.0579084,0.0301139,0.0176569,0.00975608,0.00436755,0.00104161,0.000393956,0.000188728,6.29092e-05,3.8158e-05,6.18779e-06,0.775298,0.123553,0.0543276,0.0245626,0.0114019,0.00517746,0.0028795,0.00127484,0.00065749,0.000328745,0.000194209,0.000118261,7.26928e-05,5.09935e-05,4.77385e-05,2.60392e-05,1.84444e-05,5.42484e-06,4.33987e-06,1.08497e-06,
"./ResampledDatabase/HumanHead",D00758.obj,8.38819,0.000884197,6.67505e+06,0.000173568,1.06068,0.00272299,2.02155,0.0229923,0.0549749,0.0786302,0.0968593,0.106585,0.108598,0.10414,0.0944875,0.0826366,0.0682354,0.0550192,0.0420649,0.0301459,0.0211722,0.0139701,0.00888611,0.00545417,0.00311328,0.00156644,0.00046921,0,0.0018865,0.0117906,0.0253105,0.0267254,0.038516,0.0350574,0.0382015,0.0416601,0.0405597,0.0386732,0.0314416,0.0235812,0.0300267,0.027197,0.0306556,0.0295551,0.0268826,0.0303411,0.035529,0.039302,0.0561233,0.059739,0.0507782,0.0512498,0.0389876,0.0314416,0.0361578,0.0374155,0.0352146,0.00439968,0.0144532,0.0253669,0.0347114,0.0441518,0.0531552,0.0606714,0.0676745,0.07734,0.0835379,0.0906681,0.10053,0.105549,0.0911731,0.0633698,0.0406953,0.0238517,0.0138121,0.0045357,0.000353055,0.000952622,0.00354037,0.0110613,0.0215402,0.033617,0.0463506,0.0593296,0.0707816,0.0818821,0.0925868,0.100894,0.105487,0.105866,0.0984468,0.0806543,0.0508786,0.0250393,0.00920661,0.00178153,0.000103098,0.300357,0.184529,0.1338,0.101336,0.0780736,0.0596134,0.0452018,0.0337919,0.0236206,0.0163037,0.0103988,0.0062549,0.00342221,0.0017447,0.000905942,0.0003847,0.000171219,6.71871e-05,1.73386e-05,6.50198e-06,
"./ResampledDatabase/HumanHead",D00910.obj,5.6855,0.0061902,42407.8,0.00127016,1.07759,0.0389895,2.0746,0.0228629,0.0547117,0.080032,0.0993135,0.107868,0.109468,0.103626,0.0922559,0.0791452,0.0654652,0.0522389,0.0403872,0.0299545,0.0218833,0.0152557,0.0105472,0.00709368,0.0046559,0.00247387,0.000761031,0,0.00260465,0.0055814,0.0128372,0.0251163,0.0236279,0.0286512,0.0308837,0.0476279,0.0452093,0.0530233,0.0647442,0.0504186,0.0433488,0.0539535,0.0533953,0.056,0.0692093,0.0517209,0.0364651,0.0377674,0.0364651,0.0334884,0.0353488,0.0295814,0.0189767,0.0186047,0.0148837,0.016,0.00446512,0.00500602,0.0181267,0.0329997,0.049163,0.0677017,0.0862615,0.102911,0.113916,0.123384,0.122365,0.105702,0.0723677,0.0465615,0.0271385,0.0135027,0.00713145,0.00366174,0.00158632,0.000458093,5.50112e-05,0.000786733,0.00418525,0.0139467,0.0285832,0.0460202,0.0643914,0.0836339,0.103404,0.120126,0.130764,0.128807,0.109707,0.0794785,0.0487032,0.0246125,0.00926241,0.0026386,0.000725897,0.000187661,3.60887e-05,0.348779,0.212877,0.144624,0.100435,0.0691814,0.0467532,0.0309083,0.0194714,0.0120535,0.00694751,0.00375014,0.00208425,0.00105676,0.000565772,0.000272047,0.000148488,4.98573e-05,3.14318e-05,6.50313e-06,4.33542e-06,
"./ResampledDatabase/HumanHead",D00984.obj,8.43993,0.00268896,735183,0.000711556,1.04053,0.0114564,2.58065,0.0262515,0.0596958,0.0845634,0.100065,0.104313,0.101735,0.0952179,0.0853244,0.0744421,0.063868,0.0534899,0.0433902,0.0338206,0.0253327,0.0184855,0.0128984,0.00826515,0.00515399,0.00278427,0.000903341,0,0.000943396,0.00320755,0.0054717,0.00566038,0.00716981,0.00773585,0.0124528,0.0115094,0.0164151,0.0218868,0.0169811,0.0226415,0.02,0.0279245,0.0407547,0.0533962,0.0635849,0.0732075,0.0879245,0.0886792,0.0524528,0.0558491,0.0535849,0.0450943,0.0673585,0.089434,0.0273585,0.0171698,0.00415094,0.00678826,0.0195806,0.0349985,0.0559524,0.0710761,0.0855998,0.0957827,0.1036,0.107615,0.10392,0.0911479,0.0690948,0.0515955,0.0367658,0.0275511,0.0185334,0.0129194,0.00426779,0.00240545,0.000805149,0.001382,0.00776188,0.023726,0.0447282,0.0671702,0.0880178,0.105589,0.117909,0.120891,0.117112,0.101219,0.0799671,0.0574663,0.0350182,0.0180763,0.00843637,0.00346221,0.00138303,0.000546611,0.0001382,0.390834,0.207487,0.132054,0.0878299,0.0602919,0.0412115,0.0284633,0.0188754,0.0123207,0.00814726,0.00497732,0.00322853,0.00190175,0.00114561,0.000632471,0.000329796,0.000154049,6.61762e-05,3.25457e-05,1.62728e-05,
"./ResampledDatabase/HumanHead",m340.obj,2.1965,0.089149,11.7898,0.0124608,1.01063,0.308489,1.4392,0.0189588,0.050219,0.0754744,0.0947332,0.107656,0.112153,0.108805,0.0995729,0.0856848,0.0701717,0.055535,0.0419923,0.0300807,0.020393,0.0128416,0.00777406,0.00440977,0.0021889,0.00106507,0.000290754,0,0,0,0,0,0,0,0.000634048,0.0116242,0.0142661,0.0181761,0.0272641,0.0277925,0.0376202,0.0709077,0.0671035,0.0717531,0.0816866,0.0944732,0.0884498,0.0918313,0.109796,0.0988059,0.0440664,0.021769,0.00855965,0.00708021,0.00433266,0.00147945,0.000528374,0.00387944,0.0124374,0.0208684,0.0293073,0.0378523,0.0463332,0.0551622,0.0648203,0.0745794,0.0838305,0.0924254,0.100605,0.108694,0.103544,0.0791139,0.0473554,0.0257189,0.0101942,0.00281732,0.000461052,0.000267011,0.00265774,0.00814952,0.0160805,0.0259001,0.0373331,0.0500311,0.0619281,0.0745694,0.0862828,0.0976478,0.10499,0.110968,0.108915,0.0944334,0.0684322,0.0367579,0.0124598,0.00214022,5.56703e-05,0.274026,0.188287,0.141144,0.108486,0.0829384,0.0627805,0.046967,0.0341784,0.0241904,0.0158319,0.00975937,0.00580925,0.00305089,0.00149944,0.000664131,0.000277353,8.01725e-05,2.38351e-05,4.33365e-06,1.08341e-06,
"./ResampledDatabase/HumanHead",m341.obj,1.8404,0.0386416,36.9124,0.00838166,1.00027,0.172234,2.3603,0.0266851,0.0613991,0.0855561,0.0985084,0.104924,0.105632,0.100596,0.0899783,0.0767507,0.0645264,0.0524237,0.0408675,0.0312517,0.0225515,0.0154104,0.0102344,0.00644212,0.00378609,0.00191366,0.000562964,0,0,0.000862664,0.015873,0.0169082,0.0241546,0.0332988,0.0372671,0.0246722,0.02657,0.0341615,0.055383,0.0614217,0.0471014,0.0427881,0.0307108,0.0379572,0.0429607,0.0402001,0.0396825,0.0386473,0.0362319,0.031401,0.031746,0.031746,0.0355418,0.0400276,0.044686,0.049862,0.0481366,0.00667903,0.0186739,0.0253979,0.0354645,0.0490316,0.0600683,0.0644609,0.071204,0.0800543,0.0862233,0.0968849,0.107113,0.0982301,0.0753766,0.0501007,0.0300846,0.0225565,0.0150313,0.00597492,0.00138921,0.000768112,0.00512934,0.0123248,0.0224887,0.0342681,0.0453897,0.0556103,0.0659205,0.0766246,0.0861646,0.0932385,0.0976904,0.0996411,0.0958686,0.0832509,0.0599942,0.0361806,0.02004,0.0080162,0.00139085,0.314087,0.176439,0.125808,0.0950283,0.0727431,0.0561569,0.0435342,0.0333817,0.0252864,0.0187984,0.0134008,0.00955096,0.00670366,0.00435386,0.00255899,0.00128871,0.000614548,0.00021352,4.66059e-05,5.41929e-06,
"./ResampledDatabase/HumanHead",m342.obj,3.72965,0.0285539,562.629,0.00600378,1.04073,0.0912885,1.5999,0.0216298,0.0525664,0.0766996,0.0963087,0.108951,0.112887,0.109766,0.0985181,0.0836001,0.0678867,0.052846,0.0395463,0.0281074,0.0194843,0.0129356,0.00841777,0.00516969,0.00282827,0.0014327,0.000417742,0,0.00134469,0.00567757,0.00836695,0.00866577,0.0132975,0.014941,0.021515,0.0276408,0.0337666,0.0424324,0.0431794,0.0519946,0.0530405,0.0552816,0.0470641,0.0510982,0.0578216,0.0467653,0.0461676,0.0410877,0.0363066,0.0388466,0.0407889,0.0473629,0.0484088,0.0413865,0.0352607,0.0271926,0.0132975,0.00390859,0.013487,0.0223264,0.0307186,0.0391309,0.0489634,0.059335,0.0684433,0.0784999,0.0913258,0.105205,0.11504,0.106936,0.0838897,0.0587919,0.0376427,0.0217483,0.0104656,0.00362355,0.000518078,0.000355698,0.00340645,0.0104802,0.0195314,0.0309612,0.0420796,0.0550878,0.0683796,0.0815971,0.093797,0.105743,0.113279,0.115124,0.105153,0.0806434,0.0471841,0.0198418,0.00610976,0.00114957,9.58838e-05,0.264287,0.18136,0.137857,0.108198,0.0843278,0.0654814,0.0498631,0.0370102,0.0263896,0.0183306,0.0117487,0.00717253,0.00402459,0.00219434,0.00106521,0.000436702,0.000175548,5.41813e-05,1.84217e-05,5.41813e-06,
"./ResampledDatabase/HumanHead",m343.obj,1.98475,0.10112,6.76064,0.0212315,1.00168,0.46287,2.47317,0.0271515,0.0603967,0.0832404,0.0968403,0.103995,0.104577,0.0997398,0.0894918,0.0775993,0.0652088,0.0533647,0.0420053,0.0322935,0.0232757,0.0164272,0.0108759,0.00696703,0.00393049,0.00205082,0.000569158,0,0,0,0,0,0.0120226,0.0252829,0.0295262,0.0312942,0.0318246,0.0381895,0.0436704,0.0457921,0.0452617,0.0461457,0.0411952,0.0606436,0.0682461,0.0634724,0.0684229,0.0885785,0.0698373,0.0284653,0.0219236,0.0226308,0.0307638,0.049505,0.0249293,0.00742574,0.0049505,0.00715825,0.0191063,0.0265166,0.0357952,0.0495396,0.0609186,0.0669687,0.0735778,0.0817252,0.0903977,0.103608,0.105867,0.091772,0.0702352,0.0489795,0.0281919,0.0204426,0.0140074,0.00429875,0.000893155,0.00078979,0.0059358,0.0147091,0.0261023,0.0377429,0.0497227,0.0603076,0.0710368,0.0825063,0.092457,0.0991826,0.10264,0.100765,0.0928849,0.0738722,0.0491484,0.0258651,0.0109086,0.00294161,0.000481504,0.289682,0.173549,0.128857,0.100137,0.0770426,0.0598557,0.0467289,0.0358837,0.0277558,0.0204602,0.0145683,0.0102263,0.00675252,0.00410245,0.00243763,0.0011825,0.000533265,0.000181006,4.66065e-05,1.73419e-05,
"./ResampledDatabase/HumanHead",m344.obj,2.11261,0.0055618,2695.09,0.00157003,1.00565,0.0276434,3.095,0.0297021,0.0642838,0.0837718,0.0964644,0.101646,0.100924,0.0952509,0.0884412,0.0778961,0.0655643,0.0539398,0.0431143,0.0335611,0.0243687,0.0169269,0.0108523,0.006785,0.0038848,0.00200323,0.000618599,0,0.00375626,0.00570395,0.00987757,0.0225376,0.0421536,0.035754,0.0375626,0.0275459,0.0271285,0.0247635,0.0351976,0.0422927,0.0474402,0.0434057,0.0509182,0.051892,0.0371452,0.0377017,0.0314413,0.0339455,0.0468837,0.0535615,0.0627435,0.0602393,0.0456316,0.0271285,0.017251,0.0166945,0.0217028,0.00651793,0.0194068,0.0305884,0.042184,0.0545098,0.062843,0.0691089,0.0779261,0.0893228,0.107259,0.109794,0.0917501,0.0786472,0.0579553,0.0405688,0.0272059,0.0180496,0.0112466,0.00463866,0.000477068,0.000711397,0.00590975,0.0167178,0.030122,0.0457119,0.0607461,0.0743091,0.0888525,0.102688,0.113295,0.119249,0.117661,0.0990368,0.0634041,0.0349915,0.0158033,0.00654589,0.00299096,0.00106916,0.000185582,0.341291,0.202956,0.141899,0.101444,0.0720214,0.050726,0.0343313,0.0224396,0.0138809,0.00815564,0.00472847,0.00268929,0.00157327,0.000911238,0.000481082,0.000258961,0.00013544,5.20088e-05,1.40857e-05,1.19187e-05,
"./ResampledDatabase/HumanHead",m345.obj,3.61031,0.0126296,2608.56,0.0017453,1.24198,0.0301986,1.62622,0.0323598,0.0680247,0.0845021,0.095948,0.106706,0.11079,0.102395,0.0880321,0.074172,0.0621373,0.050186,0.0391258,0.0291196,0.0204446,0.0139312,0.00972371,0.00632263,0.00365271,0.00189029,0.000536253,0,0,0,0,0,0.021093,0.0239693,0.0256951,0.0389262,0.0498562,0.0768936,0.0517737,0.0690316,0.0916587,0.123873,0.132502,0.0997124,0.0705657,0.0310642,0.0258869,0.0207095,0.0134228,0.0149569,0.00460211,0.00172579,0.0042186,0.00268456,0.000767018,0.000958773,0.00345158,0.00899865,0.0248846,0.0376849,0.0503532,0.0612102,0.0690286,0.0754648,0.0841864,0.098158,0.114814,0.114374,0.0959366,0.0648669,0.0470586,0.0282722,0.0134045,0.00606511,0.00300655,0.00176032,0.000472086,0.00195712,0.0118066,0.0282648,0.0461067,0.0643467,0.0818184,0.0962833,0.104988,0.11222,0.113676,0.108196,0.0935807,0.0697272,0.0409943,0.0164262,0.00609511,0.00245516,0.000869257,0.00015261,3.60901e-05,0.519159,0.214272,0.119493,0.0682707,0.0386278,0.0211078,0.0104482,0.00480842,0.00209637,0.00091269,0.000394559,0.00019186,0.000107311,4.661e-05,3.36026e-05,1.19235e-05,6.50373e-06,3.25186e-06,1.08395e-06,7.58768e-06,
"./ResampledDatabase/HumanHead",m346.obj,1.87253,0.0126813,361.003,0.00338314,1.06685,0.0553828,2.47006,0.0215179,0.0539184,0.0794277,0.100034,0.108619,0.108911,0.102932,0.0926576,0.0802679,0.0672668,0.0545421,0.0423008,0.0314604,0.0225312,0.0147947,0.00928483,0.0053171,0.00264309,0.00121846,0.000354611,0.00133794,0.00445981,0.00858513,0.00903111,0.00791616,0.00992307,0.0132679,0.0148289,0.0224105,0.022968,0.0266473,0.0362359,0.0555246,0.0400268,0.045044,0.0423682,0.0439291,0.0460475,0.0493924,0.0531832,0.057643,0.0490579,0.04549,0.0401383,0.0433716,0.0421452,0.045936,0.0381313,0.0666741,0.0182852,0.0052886,0.0162969,0.0272391,0.0372993,0.0478305,0.0585107,0.0719722,0.0886531,0.104488,0.121384,0.124066,0.10201,0.0694219,0.0478655,0.0329248,0.0223816,0.0134985,0.00682078,0.00191322,0.000136016,0.000416546,0.00372726,0.0107436,0.0196385,0.0313595,0.0459036,0.0598012,0.0740905,0.0882448,0.102114,0.113511,0.119115,0.114817,0.0916051,0.0647275,0.0371056,0.0166268,0.00539138,0.00099703,6.49564e-05,0.25323,0.176549,0.136609,0.108291,0.0846563,0.0660297,0.0515283,0.0390982,0.0287146,0.0208247,0.0142078,0.00895151,0.0055867,0.00311239,0.00160007,0.000635911,0.000253498,8.66659e-05,2.92497e-05,4.3333e-06,
